1,0,0
2,1,1
3,2,2
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
1,0,0
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
3,2,2
7,6,6
8,6,6
5,5,5
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
6,5,5
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
4,3,3
1,0,0
2,1,1
1,0,0
3,2,2
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,5,6
2,1,1
2,1,1
1,0,0
1,0,0
3,2,2
4,2,2
1,0,0
1,0,0
1,0,0
1,0,0
4,2,2
4,1,1
7,3,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
2,1,1
2,1,1
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
3,2,2
2,1,1
2,1,1
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
3,2,2
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
3,2,2
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
2,1,1
3,2,2
2,1,1
2,1,1
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
4,1,1
4,1,1
2,1,1
2,1,1
2,1,1
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
3,2,2
2,1,1
4,3,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
3,2,2
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,3,3
3,2,2
5,4,4
5,4,4
5,4,4
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
3,2,2
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
3,2,2
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,3,3
5,4,4
6,5,5
6,5,5
8,7,7
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
2,1,1
3,2,2
1,0,0
1,0,0
3,2,2
3,2,2
3,2,2
1,0,0
4,2,2
4,2,2
4,2,2
2,1,1
1,0,0
1,0,0
2,1,1
2,1,1
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
3,2,2
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
4,3,3
5,4,4
1,0,0
2,1,1
1,0,0
2,1,1
3,2,2
1,0,0
1,0,0
1,0,0
2,1,1
3,2,2
3,2,2
3,2,2
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
6,6,6
4,3,3
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
1,0,0
1,0,0
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
2,1,1
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
1,0,0
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
3,2,2
7,2,2
1,0,0
2,1,1
3,2,2
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
4,1,1
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
3,2,2
3,2,2
2,1,1
3,2,2
7,4,4
2,1,1
3,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
5,4,4
7,6,6
6,5,5
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
4,3,3
4,3,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
3,2,2
3,2,2
3,2,2
3,2,2
2,1,1
1,0,0
1,0,0
3,2,2
5,2,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
5,5,6
5,5,6
5,5,6
5,5,6
5,3,3
2,1,1
3,1,1
3,1,1
1,0,0
2,1,1
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
2,1,1
6,4,4
1,0,0
1,0,0
2,1,1
1,0,0
4,3,3
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
3,2,2
2,1,1
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,4,4
7,6,6
9,8,8
1,0,0
1,0,0
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
2,1,1
3,2,2
5,3,3
5,2,2
1,0,0
2,1,1
2,1,1
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,1,1
3,2,2
1,0,0
